pli-tv-pvr1.1:124.4	Concerning the venerable Anuruddha…			
pli-tv-pvr1.1:124.5				
pli-tv-pvr1.1:124.6	The venerable Anuruddha lay down in a sleeping-place with a woman…			
pli-tv-pvr1.1:124.7	One laying down…			
pli-tv-pvr1.1:124.8	He originates it by two origins			
pli-tv-pvr1.1:125.1	Offence of Expiation for teaching _Dhamma_ to a woman in more than five or six sentences…		pts-cs1.1.5.7	pm-bu-pc7
pli-tv-pvr1.1:125.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:125.3				
pli-tv-pvr1.1:125.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:125.5				
pli-tv-pvr1.1:125.6	The venerable Udāyi taught _Dhamma_ to a woman…			
pli-tv-pvr1.1:125.7	One laying down			
pli-tv-pvr1.1:125.8	He originates it by two origins			
pli-tv-pvr1.1:126.1	Offence of Expiation for speaking			
pli-tv-pvr1.1:126.2	It was laid down in Vesālī…			
pli-tv-pvr1.1:126.3				
pli-tv-pvr1.1:126.4	Concerning monks on the banks of the (river) Vaggumudā…			
pli-tv-pvr1.1:126.5				
pli-tv-pvr1.1:126.6	The monks on the banks of the Vaggumudā spoke praise to householders of one another’s conditions of further-men…			
pli-tv-pvr1.1:126.7	One laying down…			
pli-tv-pvr1.1:126.8	He originates it by three origins:			
pli-tv-pvr1.1:126.9	it may be that he originates by body			
pli-tv-pvr1.1:126.10	it may be that he originates it by speech			
pli-tv-pvr1.1:126.11	it may be that he originates it by body and by speech			
pli-tv-pvr1.1:127.1	Offence of Expiation for speaking to one who is not ordained of a monk’s very bad offence…		pts-cs1.1.5.9	pm-bu-pc9
pli-tv-pvr1.1:127.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:127.3				
pli-tv-pvr1.1:127.4	Concerning the group of six monks…			
pli-tv-pvr1.1:127.5				
pli-tv-pvr1.1:127.6	The group of six monks spoke to one who was not ordained of a monk’s very bad offence…			
pli-tv-pvr1.1:127.7	One laying down…			
pli-tv-pvr1.1:127.8	He originates it by three origins…[9]			
pli-tv-pvr1.1:128.1	Offence of Expiation for digging the ground…	pts-vp-en6.25	pts-cs1.1.5.1	pm-bu-pc1
pli-tv-pvr1.1:128.2	It was laid down in Āḷavī…			
pli-tv-pvr1.1:128.3				
pli-tv-pvr1.1:128.4	Concerning the monks of Āḷavī…			
pli-tv-pvr1.1:128.5				
pli-tv-pvr1.1:128.6	The monks of Āḷavī dug the ground…			
pli-tv-pvr1.1:128.7	One laying down…			
pli-tv-pvr1.1:128.8	He originates it by three origins…[10]			
pli-tv-pvr1.1:129.1	The First Division: that on Lying			
pli-tv-pvr1.1:130.0				
pli-tv-pvr1.1:130.1	Offence of Expiation for destruction of vegetable growth…		pts-cs1.1.5.11	pm-bu-pc11
pli-tv-pvr1.1:130.2	It was laid down in Āḷavī…			
pli-tv-pvr1.1:130.3				
pli-tv-pvr1.1:130.4	Concerning the monks of Āḷavī…			
pli-tv-pvr1.1:130.5				
pli-tv-pvr1.1:130.6	The monks of Āḷavī cut down a tree…			
pli-tv-pvr1.1:130.7	One laying down…			
pli-tv-pvr1.1:130.8	He originates it by three origins. [11]			
pli-tv-pvr1.1:131.1	Offence of Expiation in evasion			
pli-tv-pvr1.1:131.2	It was laid down in Kosambī…			
pli-tv-pvr1.1:131.3				
pli-tv-pvr1.1:131.4	Concerning the venerable Channa…			
pli-tv-pvr1.1:131.5				
pli-tv-pvr1.1:131.6	The venerable Channa			
pli-tv-pvr1.1:131.7	One laying down			
pli-tv-pvr1.1:131.8	He originates it by three origins. [12]			
pli-tv-pvr1.1:132.1	Offence of Expiation in making (someone) look down upon			
pli-tv-pvr1.1:132.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:132.3				
pli-tv-pvr1.1:132.4	Concerning monks who were followers of Mettiya and Bhummajaka…			
pli-tv-pvr1.1:132.5				
pli-tv-pvr1.1:132.6	Monks who were followers of Mettiya and Bhummajaka made monks look down upon the venerable Dabba the Mallian…			
pli-tv-pvr1.1:132.7	One laying down			
pli-tv-pvr1.1:132.8	He originates it by three origins. [13]			
pli-tv-pvr1.1:133.1	Offence of Expiation for setting forth without asking (for permission to do so) and not having removed a couch or chair or a mattress or stool belonging to the Order that he had spread in the open air…		pts-cs1.1.5.14	pm-bu-pc14
pli-tv-pvr1.1:133.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:133.3				
pli-tv-pvr1.1:133.4	Concerning several monks…			
pli-tv-pvr1.1:133.5				
pli-tv-pvr1.1:133.6	Several monks set forth without asking (for permission to do so) and not having removed lodgings belonging to the Order that they had spread in the open air…			
pli-tv-pvr1.1:133.7	One laying down			
pli-tv-pvr1.1:133.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [14]			
pli-tv-pvr1.1:134.1	Offence of Expiation for setting forth without asking (for permission to do so) and not having removed a sleeping-place he had spread in a _vihāra_ belonging to the Order…		pts-cs1.1.5.15	pm-bu-pc15
pli-tv-pvr1.1:134.2	It was laid down in Sāvatthī…	pts-vp-en6.26		
pli-tv-pvr1.1:134.3				
pli-tv-pvr1.1:134.4	Concerning the group of seventeen monks…			
pli-tv-pvr1.1:134.5				
pli-tv-pvr1.1:134.6	The group of seventeen monks set forth without asking (for permission to do so) and not removing a sleeping-place they had spread in a _vihāra_ belonging to the Order…			
pli-tv-pvr1.1:134.7	One laying down…			
pli-tv-pvr1.1:134.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [15]			
pli-tv-pvr1.1:135.1	Offence of Expiation for lying down in a sleeping-place in a _vihāra_ belonging to the Order knowing that one was encroaching on (the space intended for) a monk who had arrived first…		pts-cs1.1.5.16	pm-bu-pc16
pli-tv-pvr1.1:135.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:135.3				
pli-tv-pvr1.1:135.4	Concerning the group of six monks…			
pli-tv-pvr1.1:135.5				
pli-tv-pvr1.1:135.6	The group of six monks lay down in a sleeping-place encroaching on (the space intended for) monks who were Elders…			
pli-tv-pvr1.1:135.7	One laying down…			
pli-tv-pvr1.1:135.8	He originates it by one origin:			
pli-tv-pvr1.1:135.9	he originates it by body and by mind			
pli-tv-pvr1.1:136.1	Offence of Expiation for throwing out			
pli-tv-pvr1.1:136.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:136.3				
pli-tv-pvr1.1:136.4	Concerning the group of six monks…			
pli-tv-pvr1.1:136.5				
pli-tv-pvr1.1:136.6	The group of six monks			
pli-tv-pvr1.1:136.7	One laying down…			
pli-tv-pvr1.1:136.8	He originates it by three origins. [17]			
pli-tv-pvr1.1:137.1	Offence of Expiation for sitting down on a couch or a chair that has removable feet and is in a lofty cell with an upper part in a _vihāra_ belonging to the Order…		pts-cs1.1.5.18	pm-bu-pc18
pli-tv-pvr1.1:137.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:137.3				
pli-tv-pvr1.1:137.4	Concerning a certain monk…			
pli-tv-pvr1.1:137.5				
pli-tv-pvr1.1:137.6	A certain monk sat down hastily on a couch that had removable feet and was in a lofty cell with an upper part in a _vihāra_ belonging to the Order…			
pli-tv-pvr1.1:137.7	One laying down…			
pli-tv-pvr1.1:137.8	He originates it by two origins:			
pli-tv-pvr1.1:137.9	it may be that he originates it by body			
pli-tv-pvr1.1:137.10	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:138.1	Offence of Expiation for one who			
pli-tv-pvr1.1:138.2	It was laid down in Kosambī…			
pli-tv-pvr1.1:138.3				
pli-tv-pvr1.1:138.4	Concerning the venerable Channa…			
pli-tv-pvr1.1:138.5				
pli-tv-pvr1.1:138.6	The venerable Channa again and again had a finished _vihāra_ roofed			
pli-tv-pvr1.1:138.7	One laying down…	pts-vp-en6.27		
pli-tv-pvr1.1:138.8	He originates it by six origins. [19]			
pli-tv-pvr1.1:139.1	Offence of Expiation for sprinkling water that he knows contains living things over grass or clay…		pts-cs1.1.5.20	pm-bu-pc20
pli-tv-pvr1.1:139.2	It was laid down in Āḷavī…			
pli-tv-pvr1.1:139.3				
pli-tv-pvr1.1:139.4	Concerning the monks of Āḷavī…			
pli-tv-pvr1.1:139.5				
pli-tv-pvr1.1:139.6	The monks of Āḷavī			
pli-tv-pvr1.1:139.7	One laying down…			
pli-tv-pvr1.1:139.8	He originates it by three origins. [20]			
pli-tv-pvr1.1:140.1	The Second Division: that on Vegetable-growth			
pli-tv-pvr1.1:141.0				
pli-tv-pvr1.1:141.1	Offence of Expiation for the exhortation of nuns by one who had not been agreed upon…		pts-cs1.1.5.21	pm-bu-pc21
pli-tv-pvr1.1:141.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:141.3				
pli-tv-pvr1.1:141.4	Concerning the group of six monks…			
pli-tv-pvr1.1:141.5				
pli-tv-pvr1.1:141.6	On the subject of the six monks who exhorted nuns though they had not been agreed upon.			
pli-tv-pvr1.1:141.7	“Is there there a laying down			
pli-tv-pvr1.1:141.8	There is one laying down			
pli-tv-pvr1.1:141.9	for it there is no laying down (for something) that has not (yet) occurred…			
pli-tv-pvr1.1:141.10	He originates it by two origins:			
pli-tv-pvr1.1:141.11	it may be that he originates it by speech			
pli-tv-pvr1.1:141.12	it may be that he originates it by speech and by mind			
pli-tv-pvr1.1:142.1	Offence of Expiation for the exhortation of nuns after the sun has set…		pts-cs1.1.5.22	pm-bu-pc22
pli-tv-pvr1.1:142.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:142.3				
pli-tv-pvr1.1:142.4	Concerning the venerable Cūlapanthaka…			
pli-tv-pvr1.1:142.5				
pli-tv-pvr1.1:142.6	The venerable Cūlapanthaka exhorted nuns after the sun had set…			
pli-tv-pvr1.1:142.7	One laying down…			
pli-tv-pvr1.1:142.8	He originates it by two origins (as) in _Dhamma_ line by line. [22]			
pli-tv-pvr1.1:143.1	Offence of Expiation for the exhortation of nuns			
pli-tv-pvr1.1:143.2	It was laid down among the Sakyans…			
pli-tv-pvr1.1:143.3				
pli-tv-pvr1.1:143.4	Concerning the group of six monks…			
pli-tv-pvr1.1:143.5				
pli-tv-pvr1.1:143.6	The group of six monks having approached nuns’ quarters exhorted the nuns…			
pli-tv-pvr1.1:143.7	One laying down			
pli-tv-pvr1.1:143.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [23]			
pli-tv-pvr1.1:144.1	Offence of Expiation for saying			
pli-tv-pvr1.1:144.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:144.3				
pli-tv-pvr1.1:144.4	Concerning the group of six monks…	pts-vp-en6.28		
pli-tv-pvr1.1:144.5				
pli-tv-pvr1.1:144.6	The group of six monks said			
pli-tv-pvr1.1:144.7	One laying down…			
pli-tv-pvr1.1:144.8	He originates it by three origins. [24]			
pli-tv-pvr1.1:145.1	Offence of Expiation for giving robe-material to a nun who is not a relation…		pts-cs1.1.5.25	pm-bu-pc25
pli-tv-pvr1.1:145.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:145.3				
pli-tv-pvr1.1:145.4	Concerning a certain monk…			
pli-tv-pvr1.1:145.5				
pli-tv-pvr1.1:145.6	A certain monk gave robe-material to a nun who was not a relation…			
pli-tv-pvr1.1:145.7	One laying down			
pli-tv-pvr1.1:145.8	He originates it by six origins. [25]			
pli-tv-pvr1.1:146.1	Offence of Expiation for sewing robe-material for a nun who is not a relation…		pts-cs1.1.5.26	pm-bu-pc26
pli-tv-pvr1.1:146.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:146.3				
pli-tv-pvr1.1:146.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:146.5				
pli-tv-pvr1.1:146.6	The venerable Udāyi sewed robe-material for a nun who was not a relation…			
pli-tv-pvr1.1:146.7	One laying down…			
pli-tv-pvr1.1:146.8	He originates it by six origins. [26]			
pli-tv-pvr1.1:147.1	Offence of Expiation for going along the same highway			
pli-tv-pvr1.1:147.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:147.3				
pli-tv-pvr1.1:147.4	Concerning the group of six monks…			
pli-tv-pvr1.1:147.5				
pli-tv-pvr1.1:147.6	The group of six monks went along the same highway			
pli-tv-pvr1.1:147.7	One laying down			
pli-tv-pvr1.1:147.8	He originates it by four origins:			
pli-tv-pvr1.1:147.9	it may be that he originates it by body			
pli-tv-pvr1.1:147.10	it may be that he originates it by body and by speech			
pli-tv-pvr1.1:147.11	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:147.12	it may be that he originates it by body and by speech and by mind. [27]			
pli-tv-pvr1.1:148.1	Offence of Expiation for embarking in one boat			
pli-tv-pvr1.1:148.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:148.3				
pli-tv-pvr1.1:148.4	Concerning the group of six monks…			
pli-tv-pvr1.1:148.5				
pli-tv-pvr1.1:148.6	The group of six monks embarked in one boat			
pli-tv-pvr1.1:148.7	One laying down			
pli-tv-pvr1.1:148.8	He originates it by four origins. [28]			
pli-tv-pvr1.1:149.1	Offence of Expiation for eating almsfood knowing it to have been procured through (the intervention of) a nun…		pts-cs1.1.5.29	pm-bu-pc29
pli-tv-pvr1.1:149.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:149.3				
pli-tv-pvr1.1:149.4	Concerning Devadatta…			
pli-tv-pvr1.1:149.5				
pli-tv-pvr1.1:149.6	Devadatta made use of almsfood knowing it to have been procured through (the intervention of) a nun…			
pli-tv-pvr1.1:149.7	One laying down			
pli-tv-pvr1.1:149.8	He originates it by one origin:	pts-vp-en6.29		
pli-tv-pvr1.1:149.9	he originates it by body and by mind			
pli-tv-pvr1.1:150.1	Offence of Expiation for sitting down in a private place together with a nun			
pli-tv-pvr1.1:150.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:150.3				
pli-tv-pvr1.1:150.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:150.5				
pli-tv-pvr1.1:150.6	The venerable Udāyi sat down in a private place together with a nun			
pli-tv-pvr1.1:150.7	One laying down…			
pli-tv-pvr1.1:150.8	He originates it by one origin:			
pli-tv-pvr1.1:150.9	he originates it by body and by mind			
pli-tv-pvr1.1:151.1	The Third Division: that on Exhortation			
pli-tv-pvr1.1:152.0				
pli-tv-pvr1.1:152.1	Offence of Expiation for eating more than (one meal) at a public rest-house…		pts-cs1.1.5.31	pm-bu-pc31
pli-tv-pvr1.1:152.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:152.3				
pli-tv-pvr1.1:152.4	Concerning the group of six monks…			
pli-tv-pvr1.1:152.5				
pli-tv-pvr1.1:152.6	The group of six monks			
pli-tv-pvr1.1:152.7	One laying down			
pli-tv-pvr1.1:152.8	He originates it by two origins (as in) Sheep’s Wool. [31]			
pli-tv-pvr1.1:153.1	Offence of Expiation in a group-meal…		pts-cs1.1.5.32	pm-bu-pc32
pli-tv-pvr1.1:153.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:153.3				
pli-tv-pvr1.1:153.4	Concerning Devadatta…			
pli-tv-pvr1.1:153.5				
pli-tv-pvr1.1:153.6	Devadatta and his company ate			
pli-tv-pvr1.1:153.7	One laying down			
pli-tv-pvr1.1:153.8	He originates it by two origins (as in) Sheep’s Wool. [32]			
pli-tv-pvr1.1:154.1	Offence of Expiation in an out-of-turn meal…		pts-cs1.1.5.33	pm-bu-pc33
pli-tv-pvr1.1:154.2	It was laid down in Vesālī…			
pli-tv-pvr1.1:154.3				
pli-tv-pvr1.1:154.4	Concerning several monks…			
pli-tv-pvr1.1:154.5				
pli-tv-pvr1.1:154.6	Several monks			
pli-tv-pvr1.1:154.7	One laying down			
pli-tv-pvr1.1:154.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [33]			
pli-tv-pvr1.1:155.1	Offence of Expiation for			
pli-tv-pvr1.1:155.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:155.3				
pli-tv-pvr1.1:155.4	Concerning several monks…			
pli-tv-pvr1.1:155.5				
pli-tv-pvr1.1:155.6	Several monks			
pli-tv-pvr1.1:155.7	One laying down…			
pli-tv-pvr1.1:155.8	He originates it by six origins. [34]			
pli-tv-pvr1.1:156.1	Offence of Expiation for partaking of solid food or soft food that is not left over after one has eaten and is satisfied…		pts-cs1.1.5.35	pm-bu-pc35
pli-tv-pvr1.1:156.2	It was laid down in Sāvatthī…	pts-vp-en6.30		
pli-tv-pvr1.1:156.3				
pli-tv-pvr1.1:156.4	Concerning several monks…			
pli-tv-pvr1.1:156.5				
pli-tv-pvr1.1:156.6	Several monks			
pli-tv-pvr1.1:156.7	One laying down			
pli-tv-pvr1.1:156.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [35]			
pli-tv-pvr1.1:157.1	Offence of Expiation for inviting a monk who has eaten and is satisfied to take solid food or soft food that has not been left over…		pts-cs1.1.5.36	pm-bu-pc36
pli-tv-pvr1.1:157.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:157.3				
pli-tv-pvr1.1:157.4	Concerning several monks… xkcd:that's a bit different...pg.30			
pli-tv-pvr1.1:157.5				
pli-tv-pvr1.1:157.6	Several monks			
pli-tv-pvr1.1:157.7	One laying down…			
pli-tv-pvr1.1:157.8	He originates it by three origins. [36]			
pli-tv-pvr1.1:158.1	Offence of Expiation for partaking of solid food or soft food at the wrong time…		pts-cs1.1.5.37	pm-bu-pc37
pli-tv-pvr1.1:158.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:158.3				
pli-tv-pvr1.1:158.4	Concerning the group of seventeen monks…			
pli-tv-pvr1.1:158.5				
pli-tv-pvr1.1:158.6	The group of seventeen monks partook of a meal at the wrong time…			
pli-tv-pvr1.1:158.7	One laying down…			
pli-tv-pvr1.1:158.8	He originates it by two origins (as in) Sheep’s Wool. [37]			
pli-tv-pvr1.1:159.1	Offence of Expiation for partaking of solid food or soft food that had been stored…		pts-cs1.1.5.38	pm-bu-pc38
pli-tv-pvr1.1:159.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:159.3				
pli-tv-pvr1.1:159.4	Concerning the venerable Belaṭṭhasīsa…			
pli-tv-pvr1.1:159.5				
pli-tv-pvr1.1:159.6	The venerable Belaṭṭhasīsa partook of a meal that had been stored…			
pli-tv-pvr1.1:159.7	One laying down…			
pli-tv-pvr1.1:159.8	He originates it by two origins (as in) Sheep’s Wool. [38]			
pli-tv-pvr1.1:160.1	Offence of Expiation for eating sumptuous foods having asked for them for oneself…		pts-cs1.1.5.39	pm-bu-pc39
pli-tv-pvr1.1:160.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:160.3				
pli-tv-pvr1.1:160.4	Concerning the group of six monks…			
pli-tv-pvr1.1:160.5				
pli-tv-pvr1.1:160.6	The group of six monks ate sumptuous foods having asked for them for themselves…			
pli-tv-pvr1.1:160.7	One laying down			
pli-tv-pvr1.1:160.8	He originates it by four origins. [39]			
pli-tv-pvr1.1:161.1	Offence of Expiation for conveying to the mouth nutriment that has not been given…		pts-cs1.1.5.40	pm-bu-pc40
pli-tv-pvr1.1:161.2	It was laid down in Vesālī…			
pli-tv-pvr1.1:161.3				
pli-tv-pvr1.1:161.4	Concerning a certain monk…			
pli-tv-pvr1.1:161.5				
pli-tv-pvr1.1:161.6	A certain monk conveyed to his mouth nutriment that had not been given…			
pli-tv-pvr1.1:161.7	One laying down			
pli-tv-pvr1.1:161.8	He originates it by two origins (as in) Sheep’s Wool. [40]			
pli-tv-pvr1.1:162.1	The Fourth Division: that on Food			
pli-tv-pvr1.1:163.0				
pli-tv-pvr1.1:163.1	Offence of Expiation for giving with one’s own hand solid food or soft food to an unclothed ascetic or to a wanderer or to a female wanderer…	pts-vp-en6.31	pts-cs1.1.5.41	pm-bu-pc41
pli-tv-pvr1.1:163.2	It was laid down in Vesālī…			
pli-tv-pvr1.1:163.3				
pli-tv-pvr1.1:163.4	Concerning the venerable Ānanda…			
pli-tv-pvr1.1:163.5				
pli-tv-pvr1.1:163.6	The venerable Ānanda gave two cakes to a certain female wanderer thinking that they were one…			
pli-tv-pvr1.1:163.7	One laying down.			
pli-tv-pvr1.1:163.8	He originates it by two origins (as in) Sheep’s Wool. [41]			
pli-tv-pvr1.1:164.1	Offence of Expiation for dismissing a monk after saying (to him)			
pli-tv-pvr1.1:164.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:164.3				
pli-tv-pvr1.1:164.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:164.5				
pli-tv-pvr1.1:164.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:164.7	One laying down…			
pli-tv-pvr1.1:164.8	He originates it by three origins. [42]			
pli-tv-pvr1.1:165.1	Offence of Expiation for sitting down after intruding on a family with food…		pts-cs1.1.5.43	pm-bu-pc43
pli-tv-pvr1.1:165.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:165.3				
pli-tv-pvr1.1:165.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:165.5				
pli-tv-pvr1.1:165.6	The venerable Upananda the Sakyan sat down after he had intruded on a family with food…			
pli-tv-pvr1.1:165.7	One laying down…			
pli-tv-pvr1.1:165.8	He originates it by one origin:			
pli-tv-pvr1.1:165.9	he originates it by body and by mind			
pli-tv-pvr1.1:166.1	Offence of Expiation for sitting down in a private place on a secluded seat together with a woman…		pts-cs1.1.5.44	pm-bu-pc44
pli-tv-pvr1.1:166.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:166.3				
pli-tv-pvr1.1:166.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:166.5				
pli-tv-pvr1.1:166.6	The venerable Upananda the Sakyan sat down in a private place on a secluded seat together with a woman…			
pli-tv-pvr1.1:166.7	One laying down…			
pli-tv-pvr1.1:166.8	He originates it by one origin:			
pli-tv-pvr1.1:166.9	he originates it by body and by mind			
pli-tv-pvr1.1:167.1	Offence of Expiation for sitting down in a private place together with a woman			
pli-tv-pvr1.1:167.2	It was laid own in Sāvatthī…			
pli-tv-pvr1.1:167.3				
pli-tv-pvr1.1:167.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:167.5				
pli-tv-pvr1.1:167.6	The venerable Upananda the Sakyan sat down in Private place together with a woman			
pli-tv-pvr1.1:167.7	One laying down…	pts-vp-en6.32		
pli-tv-pvr1.1:167.8	He originates it by one origin:			
pli-tv-pvr1.1:167.9	he originates it by body and by mind			
pli-tv-pvr1.1:168.1	Offence of Expiation for calling upon families before a meal or after a meal and			
pli-tv-pvr1.1:168.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:168.3				
pli-tv-pvr1.1:168.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:168.5				
pli-tv-pvr1.1:168.6	The venerable Upananda the Sakyan called upon families before a meal and after a meal (though) being invited and being (provided) with a meal…			
pli-tv-pvr1.1:168.7	One laying down			
pli-tv-pvr1.1:168.8	He originates it by two origins (as in) _Kaṭhina_-cloth. [46]			
pli-tv-pvr1.1:169.1	Offence of Expiation for asking for medicine for longer than that (i.e. four months)…		pts-cs1.1.5.47	pm-bu-pc47
pli-tv-pvr1.1:169.2	xkcd: not translated pg32			
pli-tv-pvr1.1:169.3				
pli-tv-pvr1.1:169.4	Concerning the group of six monks…			
pli-tv-pvr1.1:169.5				
pli-tv-pvr1.1:169.6	The group of six monks			
pli-tv-pvr1.1:169.7	One laying down…			
pli-tv-pvr1.1:169.8	He originates it by six origins. [47]			
pli-tv-pvr1.1:170.1	Offence of Expiation for going to see an army fighting…		pts-cs1.1.5.48	pm-bu-pc48
pli-tv-pvr1.1:170.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:170.3				
pli-tv-pvr1.1:170.4	Concerning the group of six monks…			
pli-tv-pvr1.1:170.5				
pli-tv-pvr1.1:170.6	The group of six monks went to see an army fighting…			
pli-tv-pvr1.1:170.7	One laying down			
pli-tv-pvr1.1:170.8	He originates it by two origins (as in) Sheep’s Wool. [48]			
pli-tv-pvr1.1:171.1	Offence of Expiation for staying with an army for more than three nights…		pts-cs1.1.5.49	pm-bu-pc49
pli-tv-pvr1.1:171.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:171.3				
pli-tv-pvr1.1:171.4	Concerning the group of six monks…			
pli-tv-pvr1.1:171.5				
pli-tv-pvr1.1:171.6	The group of six monks stayed with an army for more than three nights…			
pli-tv-pvr1.1:171.7	One laying down…			
pli-tv-pvr1.1:171.8	He originates it by two origins (as in) Sheep’s Wool. [49]			
pli-tv-pvr1.1:172.1	Offence of Expiation for going to a sham-fight…		pts-cs1.1.5.50	pm-bu-pc50
pli-tv-pvr1.1:172.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:172.3				
pli-tv-pvr1.1:172.4	Concerning the group of six monks…			
pli-tv-pvr1.1:172.5				
pli-tv-pvr1.1:172.6	The group of six monks went to a sham-fight…			
pli-tv-pvr1.1:172.7	One laying down…			
pli-tv-pvr1.1:172.8	He originates it by two origins (as in) Sheep’s Wool. [50]			
pli-tv-pvr1.1:173.1	The Fifth Division: that on an Unclothed Ascetic			
pli-tv-pvr1.1:174.0				
pli-tv-pvr1.1:174.1	Offence of Expiation in drinking fermented liquor and spirits…	pts-vp-en6.33	pts-cs1.1.5.51	pm-bu-pc51
pli-tv-pvr1.1:174.2	It was laid down in Kosambī…			
pli-tv-pvr1.1:174.3				
pli-tv-pvr1.1:174.4	Concerning the venerable Sāgata…			
pli-tv-pvr1.1:174.5				
pli-tv-pvr1.1:174.6	The venerable Sāgata drank strong drink…			
pli-tv-pvr1.1:174.7	One laying down…			
pli-tv-pvr1.1:174.8	He originates it by two origins:			
pli-tv-pvr1.1:174.9	it may be that he originates it by body			
pli-tv-pvr1.1:174.10	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:175.1	Offence of Expiation in tickling with the fingers…		pts-cs1.1.5.52	pm-bu-pc52
pli-tv-pvr1.1:175.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:175.3				
pli-tv-pvr1.1:175.4	Concerning the group of six monks.			
pli-tv-pvr1.1:175.5				
pli-tv-pvr1.1:175.6	The group of six monks made a monk laugh by tickling him with their fingers…			
pli-tv-pvr1.1:175.7	One laying down…			
pli-tv-pvr1.1:175.8	He originates it by one origin:			
pli-tv-pvr1.1:175.9	he originates it by body and by mind			
pli-tv-pvr1.1:176.1	Offence of Expiation for playing in the water…		pts-cs1.1.5.53	pm-bu-pc53
pli-tv-pvr1.1:176.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:176.3				
pli-tv-pvr1.1:176.4	Concerning the group of seventeen monks…			
pli-tv-pvr1.1:176.5				
pli-tv-pvr1.1:176.6	The group of seventeen monks sported in the water of the river Aciravatī…			
pli-tv-pvr1.1:176.7	One laying down…			
pli-tv-pvr1.1:176.8	He originates it by one origin:			
pli-tv-pvr1.1:176.9	he originates it by body and by mind			
pli-tv-pvr1.1:177.1	Offence of Expiation in disrespect…		pts-cs1.1.5.54	pm-bu-pc54
pli-tv-pvr1.1:177.2	It was laid down in Kosambī…			
pli-tv-pvr1.1:177.3				
pli-tv-pvr1.1:177.4	Concerning the venerable Channa			
pli-tv-pvr1.1:177.5				
pli-tv-pvr1.1:177.6	…did (things) out of disrespect…			
pli-tv-pvr1.1:177.7	One laying down…			
pli-tv-pvr1.1:177.8	He originates it by three origins. [54]			
pli-tv-pvr1.1:178.1	Offence of Expiation in frightening a monk…		pts-cs1.1.5.55	pm-bu-pc55
pli-tv-pvr1.1:178.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:178.3				
pli-tv-pvr1.1:178.4	Concerning the group of six monks…			
pli-tv-pvr1.1:178.5				
pli-tv-pvr1.1:178.6	The group of six monks frightened a monk…			
pli-tv-pvr1.1:178.7	One laying down…			
pli-tv-pvr1.1:178.8	He originates it by three origins. [55]			
